timestamp,location_id,total_slots,available_slots,traffic_level,day_of_week,weather
2025-01-19 05:00:00,5,168,88,Medium,Sunday,Clear
2025-01-19 06:00:00,8,188,98,Low,Sunday,Clear
2025-01-19 07:00:00,4,93,14,High,Sunday,Clear
2025-01-19 08:00:00,6,142,132,High,Sunday,Rainy
2025-01-19 09:00:00,4,163,120,Medium,Sunday,Cloudy
2025-01-19 10:00:00,7,113,30,High,Sunday,Cloudy
2025-01-19 11:00:00,5,118,92,Medium,Sunday,Rainy
2025-01-19 12:00:00,8,172,81,Medium,Sunday,Rainy
2025-01-19 13:00:00,4,160,33,Medium,Sunday,Cloudy
2025-01-19 14:00:00,1,99,74,Medium,Sunday,Clear
2025-01-19 15:00:00,6,116,34,Low,Sunday,Clear
2025-01-19 16:00:00,10,95,62,Low,Sunday,Clear
2025-01-19 17:00:00,4,117,57,Medium,Sunday,Rainy
2025-01-19 18:00:00,8,198,149,High,Sunday,Clear
2025-01-19 19:00:00,6,182,81,High,Sunday,Cloudy
2025-01-19 20:00:00,6,90,68,Medium,Sunday,Cloudy
2025-01-19 21:00:00,9,185,14,Low,Sunday,Clear
2025-01-19 22:00:00,1,198,96,Medium,Sunday,Cloudy
2025-01-19 23:00:00,9,131,24,Medium,Sunday,Clear
2025-01-20 00:00:00,4,99,96,Low,Monday,Clear
2025-01-20 01:00:00,7,133,4,Medium,Monday,Clear
2025-01-20 02:00:00,10,121,110,Medium,Monday,Rainy
2025-01-20 03:00:00,4,186,0,Low,Monday,Clear
2025-01-20 04:00:00,3,89,80,Low,Monday,Clear
2025-01-20 05:00:00,8,157,34,Low,Monday,Clear
2025-01-20 06:00:00,1,153,81,Low,Monday,Clear
2025-01-20 07:00:00,4,109,99,High,Monday,Cloudy
2025-01-20 08:00:00,1,145,121,High,Monday,Clear
2025-01-20 09:00:00,4,197,72,High,Monday,Clear
2025-01-20 10:00:00,7,135,93,Medium,Monday,Rainy
2025-01-20 11:00:00,2,163,141,Low,Monday,Cloudy
2025-01-20 12:00:00,10,176,27,Low,Monday,Clear
2025-01-20 13:00:00,3,114,73,Medium,Monday,Rainy
2025-01-20 14:00:00,10,138,52,Low,Monday,Clear
2025-01-20 15:00:00,5,110,21,Low,Monday,Cloudy
2025-01-20 16:00:00,10,133,118,Medium,Monday,Cloudy
2025-01-20 17:00:00,2,116,43,Medium,Monday,Clear
2025-01-20 18:00:00,4,106,35,High,Monday,Clear
2025-01-20 19:00:00,3,120,104,High,Monday,Clear
2025-01-20 20:00:00,5,80,28,High,Monday,Clear
2025-01-20 21:00:00,10,97,74,Low,Monday,Clear
2025-01-20 22:00:00,8,138,88,Medium,Monday,Rainy
2025-01-20 23:00:00,5,175,154,Low,Monday,Clear
2025-01-21 00:00:00,10,167,132,Medium,Tuesday,Cloudy
2025-01-21 01:00:00,5,112,65,Low,Tuesday,Clear
2025-01-21 02:00:00,2,97,25,Low,Tuesday,Clear
2025-01-21 03:00:00,3,151,24,Medium,Tuesday,Rainy
2025-01-21 04:00:00,8,87,59,Low,Tuesday,Cloudy
2025-01-21 05:00:00,3,198,174,Low,Tuesday,Clear
2025-01-21 06:00:00,4,133,82,Medium,Tuesday,Cloudy
2025-01-21 07:00:00,10,96,42,High,Tuesday,Cloudy
2025-01-21 08:00:00,8,186,15,High,Tuesday,Rainy
2025-01-21 09:00:00,7,110,40,High,Tuesday,Clear
2025-01-21 10:00:00,7,110,103,High,Tuesday,Clear
2025-01-21 11:00:00,3,198,0,Medium,Tuesday,Clear
2025-01-21 12:00:00,4,114,12,Low,Tuesday,Clear
2025-01-21 13:00:00,7,105,1,Low,Tuesday,Clear
2025-01-21 14:00:00,1,162,48,Medium,Tuesday,Clear
2025-01-21 15:00:00,9,153,125,Low,Tuesday,Rainy
2025-01-21 16:00:00,1,162,75,Medium,Tuesday,Clear
2025-01-21 17:00:00,8,100,66,High,Tuesday,Clear
2025-01-21 18:00:00,7,137,128,High,Tuesday,Clear
2025-01-21 19:00:00,6,156,153,Medium,Tuesday,Clear
2025-01-21 20:00:00,10,95,36,High,Tuesday,Rainy
2025-01-21 21:00:00,7,165,0,Low,Tuesday,Clear
2025-01-21 22:00:00,6,122,98,Low,Tuesday,Clear
2025-01-21 23:00:00,3,118,80,Low,Tuesday,Cloudy
2025-01-22 00:00:00,8,101,88,Medium,Wednesday,Cloudy
2025-01-22 01:00:00,2,91,56,Medium,Wednesday,Cloudy
2025-01-22 02:00:00,10,194,23,Medium,Wednesday,Clear
2025-01-22 03:00:00,3,149,85,Medium,Wednesday,Clear
2025-01-22 04:00:00,3,165,153,Medium,Wednesday,Clear
2025-01-22 05:00:00,6,198,173,Low,Wednesday,Clear
2025-01-22 06:00:00,7,166,144,Low,Wednesday,Cloudy
2025-01-22 07:00:00,5,187,59,High,Wednesday,Clear
2025-01-22 08:00:00,3,170,147,High,Wednesday,Clear
2025-01-22 09:00:00,3,97,69,High,Wednesday,Clear
2025-01-22 10:00:00,2,152,12,High,Wednesday,Clear
2025-01-22 11:00:00,1,97,2,Low,Wednesday,Clear
2025-01-22 12:00:00,10,101,43,Low,Wednesday,Clear
2025-01-22 13:00:00,1,131,49,Low,Wednesday,Clear
2025-01-22 14:00:00,3,82,63,Low,Wednesday,Clear
2025-01-22 15:00:00,9,138,133,Low,Wednesday,Clear
2025-01-22 16:00:00,4,191,31,Low,Wednesday,Clear
2025-01-22 17:00:00,1,138,55,High,Wednesday,Clear
2025-01-22 18:00:00,9,128,83,High,Wednesday,Clear
2025-01-22 19:00:00,9,192,38,High,Wednesday,Rainy
2025-01-22 20:00:00,2,121,120,Medium,Wednesday,Rainy
2025-01-22 21:00:00,1,109,58,Medium,Wednesday,Cloudy
2025-01-22 22:00:00,6,169,56,Low,Wednesday,Clear
2025-01-22 23:00:00,9,163,63,Medium,Wednesday,Cloudy
2025-01-23 00:00:00,3,176,87,Low,Thursday,Cloudy
2025-01-23 01:00:00,4,156,73,Medium,Thursday,Cloudy
2025-01-23 02:00:00,6,129,62,Medium,Thursday,Clear
2025-01-23 03:00:00,4,127,22,Low,Thursday,Clear
2025-01-23 04:00:00,9,197,82,Medium,Thursday,Clear
2025-01-23 05:00:00,7,118,47,Low,Thursday,Rainy
2025-01-23 06:00:00,5,124,49,Medium,Thursday,Rainy
2025-01-23 07:00:00,7,161,58,High,Thursday,Rainy
2025-01-23 08:00:00,4,109,97,Medium,Thursday,Cloudy
2025-01-23 09:00:00,7,148,119,High,Thursday,Cloudy
2025-01-23 10:00:00,3,102,81,High,Thursday,Rainy
2025-01-23 11:00:00,7,158,92,Low,Thursday,Clear
2025-01-23 12:00:00,6,116,61,Low,Thursday,Clear
2025-01-23 13:00:00,6,129,34,Low,Thursday,Clear
2025-01-23 14:00:00,10,160,13,Low,Thursday,Clear
2025-01-23 15:00:00,5,159,33,Low,Thursday,Clear
2025-01-23 16:00:00,7,111,81,Medium,Thursday,Clear
2025-01-23 17:00:00,6,97,56,Medium,Thursday,Rainy
2025-01-23 18:00:00,2,144,117,High,Thursday,Clear
2025-01-23 19:00:00,4,95,53,High,Thursday,Rainy
2025-01-23 20:00:00,4,146,52,High,Thursday,Clear
2025-01-23 21:00:00,9,173,106,Medium,Thursday,Clear
2025-01-23 22:00:00,10,183,100,Medium,Thursday,Clear
2025-01-23 23:00:00,6,125,93,Low,Thursday,Cloudy
2025-01-24 00:00:00,6,138,70,Low,Friday,Clear
2025-01-24 01:00:00,7,114,104,Low,Friday,Clear
2025-01-24 02:00:00,1,157,157,Low,Friday,Cloudy
2025-01-24 03:00:00,10,130,110,Low,Friday,Rainy
2025-01-24 04:00:00,8,174,127,Low,Friday,Rainy
2025-01-24 05:00:00,6,147,35,Medium,Friday,Cloudy
2025-01-24 06:00:00,2,177,163,Low,Friday,Rainy
2025-01-24 07:00:00,6,134,9,High,Friday,Clear
2025-01-24 08:00:00,7,196,165,Medium,Friday,Rainy
2025-01-24 09:00:00,7,179,93,High,Friday,Rainy
2025-01-24 10:00:00,9,139,66,High,Friday,Cloudy
2025-01-24 11:00:00,8,99,78,Medium,Friday,Cloudy
2025-01-24 12:00:00,6,84,7,Low,Friday,Clear
2025-01-24 13:00:00,4,155,1,Low,Friday,Clear
2025-01-24 14:00:00,3,130,130,Medium,Friday,Clear
2025-01-24 15:00:00,10,117,84,Low,Friday,Cloudy
2025-01-24 16:00:00,10,158,92,Medium,Friday,Rainy
2025-01-24 17:00:00,4,127,48,High,Friday,Clear
2025-01-24 18:00:00,3,156,106,Medium,Friday,Clear
2025-01-24 19:00:00,6,182,70,High,Friday,Clear
2025-01-24 20:00:00,5,122,108,High,Friday,Cloudy
2025-01-24 21:00:00,2,129,116,Low,Friday,Cloudy
2025-01-24 22:00:00,6,108,70,Low,Friday,Cloudy
2025-01-24 23:00:00,9,164,111,Medium,Friday,Cloudy
2025-01-25 00:00:00,4,176,75,Low,Saturday,Clear
2025-01-25 01:00:00,6,187,22,Low,Saturday,Clear
2025-01-25 02:00:00,9,86,22,Low,Saturday,Cloudy
2025-01-25 03:00:00,5,158,22,Low,Saturday,Cloudy
2025-01-25 04:00:00,2,192,113,Low,Saturday,Clear
2025-01-25 05:00:00,8,181,98,Low,Saturday,Rainy
2025-01-25 06:00:00,9,136,54,Low,Saturday,Rainy
2025-01-25 07:00:00,2,136,75,High,Saturday,Clear
2025-01-25 08:00:00,3,125,45,High,Saturday,Cloudy
2025-01-25 09:00:00,2,82,41,Medium,Saturday,Rainy
2025-01-25 10:00:00,2,200,7,High,Saturday,Cloudy
2025-01-25 11:00:00,8,132,37,Low,Saturday,Cloudy
2025-01-25 12:00:00,6,153,92,Low,Saturday,Clear
2025-01-25 13:00:00,1,107,7,Low,Saturday,Cloudy
2025-01-25 14:00:00,5,191,181,Low,Saturday,Clear
2025-01-25 15:00:00,2,173,160,Medium,Saturday,Clear
2025-01-25 16:00:00,2,114,0,Low,Saturday,Clear
2025-01-25 17:00:00,7,85,34,High,Saturday,Clear
2025-01-25 18:00:00,7,136,114,High,Saturday,Cloudy
2025-01-25 19:00:00,1,104,101,High,Saturday,Clear
2025-01-25 20:00:00,3,122,92,High,Saturday,Rainy
2025-01-25 21:00:00,4,125,29,Low,Saturday,Cloudy
2025-01-25 22:00:00,8,154,68,Medium,Saturday,Clear
2025-01-25 23:00:00,10,189,9,Low,Saturday,Cloudy
2025-01-26 00:00:00,3,92,7,Medium,Sunday,Clear
2025-01-26 01:00:00,5,84,82,Medium,Sunday,Cloudy
2025-01-26 02:00:00,10,198,108,Medium,Sunday,Clear
2025-01-26 03:00:00,1,177,94,Low,Sunday,Clear
2025-01-26 04:00:00,7,180,77,Low,Sunday,Clear
2025-01-26 05:00:00,10,116,109,Low,Sunday,Rainy
2025-01-26 06:00:00,3,173,103,Low,Sunday,Clear
2025-01-26 07:00:00,5,118,34,High,Sunday,Clear
2025-01-26 08:00:00,8,154,111,High,Sunday,Clear
2025-01-26 09:00:00,4,122,105,High,Sunday,Clear
2025-01-26 10:00:00,1,115,45,High,Sunday,Cloudy
2025-01-26 11:00:00,6,178,148,Low,Sunday,Clear
2025-01-26 12:00:00,5,138,79,Medium,Sunday,Clear
2025-01-26 13:00:00,1,156,85,Low,Sunday,Clear
2025-01-26 14:00:00,3,101,43,Low,Sunday,Clear
2025-01-26 15:00:00,4,150,55,Medium,Sunday,Clear
2025-01-26 16:00:00,2,175,158,Low,Sunday,Clear
2025-01-26 17:00:00,8,92,22,High,Sunday,Clear
2025-01-26 18:00:00,2,122,32,Medium,Sunday,Cloudy
2025-01-26 19:00:00,4,146,113,Medium,Sunday,Clear
2025-01-26 20:00:00,5,131,10,High,Sunday,Rainy
2025-01-26 21:00:00,2,103,93,Medium,Sunday,Rainy
2025-01-26 22:00:00,8,104,90,Low,Sunday,Clear
2025-01-26 23:00:00,5,154,26,Low,Sunday,Clear
2025-01-27 00:00:00,1,193,157,Medium,Monday,Rainy
2025-01-27 01:00:00,3,155,72,Low,Monday,Clear
2025-01-27 02:00:00,8,134,8,Medium,Monday,Clear
2025-01-27 03:00:00,5,184,162,Low,Monday,Clear
2025-01-27 04:00:00,1,133,92,Low,Monday,Clear
2025-01-27 05:00:00,3,148,127,Low,Monday,Clear
2025-01-27 06:00:00,7,178,104,Medium,Monday,Clear
2025-01-27 07:00:00,10,161,128,High,Monday,Clear
2025-01-27 08:00:00,3,148,100,Medium,Monday,Clear
2025-01-27 09:00:00,5,106,26,Medium,Monday,Clear
2025-01-27 10:00:00,10,120,14,High,Monday,Cloudy
2025-01-27 11:00:00,10,87,59,Medium,Monday,Rainy
2025-01-27 12:00:00,6,82,32,Low,Monday,Cloudy
2025-01-27 13:00:00,5,197,51,Medium,Monday,Clear
2025-01-27 14:00:00,5,178,100,Low,Monday,Clear
2025-01-27 15:00:00,10,177,3,Medium,Monday,Cloudy
2025-01-27 16:00:00,9,123,31,Low,Monday,Clear
2025-01-27 17:00:00,2,164,142,High,Monday,Clear
2025-01-27 18:00:00,6,109,1,High,Monday,Rainy
2025-01-27 19:00:00,8,188,32,High,Monday,Clear
2025-01-27 20:00:00,1,146,124,High,Monday,Clear
2025-01-27 21:00:00,2,158,113,Low,Monday,Clear
2025-01-27 22:00:00,4,193,139,Low,Monday,Clear
2025-01-27 23:00:00,10,195,49,Low,Monday,Clear
2025-01-28 00:00:00,3,154,140,Medium,Tuesday,Cloudy
2025-01-28 01:00:00,9,156,66,Medium,Tuesday,Clear
2025-01-28 02:00:00,3,170,5,Medium,Tuesday,Clear
2025-01-28 03:00:00,5,126,15,Low,Tuesday,Cloudy
2025-01-28 04:00:00,9,119,23,Medium,Tuesday,Cloudy
2025-01-28 05:00:00,3,192,125,Medium,Tuesday,Rainy
2025-01-28 06:00:00,10,133,50,Low,Tuesday,Rainy
2025-01-28 07:00:00,9,198,156,High,Tuesday,Cloudy
2025-01-28 08:00:00,8,94,14,High,Tuesday,Clear
2025-01-28 09:00:00,9,110,106,High,Tuesday,Clear
2025-01-28 10:00:00,3,147,63,High,Tuesday,Clear
2025-01-28 11:00:00,4,158,148,Low,Tuesday,Clear
2025-01-28 12:00:00,4,186,104,Low,Tuesday,Rainy
2025-01-28 13:00:00,7,193,133,Medium,Tuesday,Clear
2025-01-28 14:00:00,1,101,51,Low,Tuesday,Clear
2025-01-28 15:00:00,4,116,20,Medium,Tuesday,Cloudy
2025-01-28 16:00:00,7,149,60,Medium,Tuesday,Clear
2025-01-28 17:00:00,4,120,51,Medium,Tuesday,Clear
2025-01-28 18:00:00,10,193,65,High,Tuesday,Clear
2025-01-28 19:00:00,7,188,165,High,Tuesday,Clear
2025-01-28 20:00:00,4,96,86,High,Tuesday,Clear
2025-01-28 21:00:00,3,87,56,Medium,Tuesday,Clear
2025-01-28 22:00:00,3,164,150,Low,Tuesday,Clear
2025-01-28 23:00:00,3,99,37,Low,Tuesday,Clear
2025-01-29 00:00:00,7,82,79,Low,Wednesday,Clear
2025-01-29 01:00:00,5,140,20,Medium,Wednesday,Rainy
2025-01-29 02:00:00,7,112,55,Medium,Wednesday,Clear
2025-01-29 03:00:00,1,179,48,Low,Wednesday,Cloudy
2025-01-29 04:00:00,5,98,47,Medium,Wednesday,Clear
2025-01-29 05:00:00,10,131,41,Low,Wednesday,Rainy
2025-01-29 06:00:00,3,127,74,Medium,Wednesday,Clear
2025-01-29 07:00:00,2,141,14,High,Wednesday,Cloudy
2025-01-29 08:00:00,7,97,30,High,Wednesday,Cloudy
2025-01-29 09:00:00,2,146,98,High,Wednesday,Clear
2025-01-29 10:00:00,8,134,5,Medium,Wednesday,Cloudy
2025-01-29 11:00:00,6,89,58,Low,Wednesday,Cloudy
2025-01-29 12:00:00,7,122,51,Low,Wednesday,Cloudy
2025-01-29 13:00:00,2,150,0,Medium,Wednesday,Clear
2025-01-29 14:00:00,7,101,67,Low,Wednesday,Clear
2025-01-29 15:00:00,7,129,76,Low,Wednesday,Cloudy
2025-01-29 16:00:00,7,125,89,Medium,Wednesday,Clear
2025-01-29 17:00:00,7,87,31,Medium,Wednesday,Clear
2025-01-29 18:00:00,3,165,3,High,Wednesday,Rainy
2025-01-29 19:00:00,6,153,71,High,Wednesday,Clear
2025-01-29 20:00:00,3,191,92,Medium,Wednesday,Rainy
2025-01-29 21:00:00,3,169,141,Medium,Wednesday,Rainy
2025-01-29 22:00:00,4,98,47,Low,Wednesday,Clear
2025-01-29 23:00:00,3,198,13,Medium,Wednesday,Cloudy
2025-01-30 00:00:00,10,140,110,Low,Thursday,Clear
2025-01-30 01:00:00,4,151,131,Low,Thursday,Clear
2025-01-30 02:00:00,9,158,63,Medium,Thursday,Clear
2025-01-30 03:00:00,6,84,28,Low,Thursday,Clear
2025-01-30 04:00:00,5,193,16,Medium,Thursday,Cloudy
2025-01-30 05:00:00,6,172,156,Medium,Thursday,Clear
2025-01-30 06:00:00,2,163,53,Low,Thursday,Clear
2025-01-30 07:00:00,6,153,115,Medium,Thursday,Clear
2025-01-30 08:00:00,9,171,149,Medium,Thursday,Clear
2025-01-30 09:00:00,3,100,90,High,Thursday,Cloudy
2025-01-30 10:00:00,10,146,105,Medium,Thursday,Cloudy
2025-01-30 11:00:00,10,93,57,Medium,Thursday,Clear
2025-01-30 12:00:00,6,141,76,Medium,Thursday,Clear
2025-01-30 13:00:00,7,198,180,Medium,Thursday,Clear
2025-01-30 14:00:00,5,176,62,Low,Thursday,Cloudy
2025-01-30 15:00:00,1,95,87,Low,Thursday,Clear
2025-01-30 16:00:00,9,130,85,Low,Thursday,Cloudy
2025-01-30 17:00:00,6,133,84,Medium,Thursday,Clear
2025-01-30 18:00:00,6,149,56,Medium,Thursday,Cloudy
2025-01-30 19:00:00,6,156,37,High,Thursday,Clear
2025-01-30 20:00:00,2,122,15,Medium,Thursday,Clear
2025-01-30 21:00:00,1,117,14,Medium,Thursday,Clear
2025-01-30 22:00:00,1,85,61,Low,Thursday,Cloudy
2025-01-30 23:00:00,1,132,98,Medium,Thursday,Clear
2025-01-31 00:00:00,1,192,25,Low,Friday,Clear
2025-01-31 01:00:00,1,140,140,Low,Friday,Cloudy
2025-01-31 02:00:00,8,139,105,Medium,Friday,Clear
2025-01-31 03:00:00,7,110,58,Low,Friday,Clear
2025-01-31 04:00:00,4,87,13,Medium,Friday,Cloudy
2025-01-31 05:00:00,6,164,160,Medium,Friday,Cloudy
2025-01-31 06:00:00,5,163,82,Low,Friday,Cloudy
2025-01-31 07:00:00,4,114,78,High,Friday,Clear
2025-01-31 08:00:00,5,106,38,Medium,Friday,Clear
2025-01-31 09:00:00,6,119,62,High,Friday,Clear
2025-01-31 10:00:00,2,155,39,High,Friday,Cloudy
2025-01-31 11:00:00,4,162,0,Low,Friday,Cloudy
2025-01-31 12:00:00,7,97,33,Low,Friday,Clear
2025-01-31 13:00:00,8,144,8,Low,Friday,Cloudy
2025-01-31 14:00:00,5,190,96,Low,Friday,Rainy
2025-01-31 15:00:00,1,141,16,Medium,Friday,Rainy
2025-01-31 16:00:00,1,134,93,Low,Friday,Clear
2025-01-31 17:00:00,8,84,7,High,Friday,Rainy
2025-01-31 18:00:00,4,160,93,High,Friday,Rainy
2025-01-31 19:00:00,4,186,165,High,Friday,Rainy
2025-01-31 20:00:00,1,136,129,High,Friday,Clear
2025-01-31 21:00:00,1,169,56,Low,Friday,Clear
2025-01-31 22:00:00,10,177,169,Medium,Friday,Clear
2025-01-31 23:00:00,5,108,103,Low,Friday,Clear
2025-02-01 00:00:00,5,190,16,Medium,Saturday,Clear
2025-02-01 01:00:00,6,178,42,Low,Saturday,Clear
2025-02-01 02:00:00,9,97,57,Medium,Saturday,Clear
2025-02-01 03:00:00,9,87,36,Low,Saturday,Clear
2025-02-01 04:00:00,1,123,26,Medium,Saturday,Clear
2025-02-01 05:00:00,2,144,32,Medium,Saturday,Clear
2025-02-01 06:00:00,6,129,20,Medium,Saturday,Clear
2025-02-01 07:00:00,10,152,137,High,Saturday,Clear
2025-02-01 08:00:00,10,164,18,High,Saturday,Cloudy
2025-02-01 09:00:00,7,81,36,High,Saturday,Clear
2025-02-01 10:00:00,2,181,81,High,Saturday,Clear
2025-02-01 11:00:00,5,107,19,Low,Saturday,Clear
2025-02-01 12:00:00,1,123,72,Low,Saturday,Clear
2025-02-01 13:00:00,5,138,25,Low,Saturday,Cloudy
2025-02-01 14:00:00,8,95,25,Medium,Saturday,Clear
2025-02-01 15:00:00,8,132,35,Low,Saturday,Clear
2025-02-01 16:00:00,8,89,49,Low,Saturday,Rainy
2025-02-01 17:00:00,7,104,100,High,Saturday,Clear
2025-02-01 18:00:00,3,152,125,High,Saturday,Cloudy
2025-02-01 19:00:00,7,188,143,High,Saturday,Rainy
2025-02-01 20:00:00,1,169,28,High,Saturday,Rainy
2025-02-01 21:00:00,3,194,146,Low,Saturday,Cloudy
2025-02-01 22:00:00,8,179,94,Low,Saturday,Cloudy
2025-02-01 23:00:00,8,126,92,Low,Saturday,Rainy
2025-02-02 00:00:00,3,171,152,Medium,Sunday,Rainy
2025-02-02 01:00:00,7,178,69,Medium,Sunday,Clear
2025-02-02 02:00:00,2,125,87,Medium,Sunday,Clear
2025-02-02 03:00:00,4,145,90,Low,Sunday,Cloudy
2025-02-02 04:00:00,8,134,20,Medium,Sunday,Rainy
2025-02-02 05:00:00,1,152,66,Low,Sunday,Rainy
2025-02-02 06:00:00,6,159,16,Low,Sunday,Cloudy
2025-02-02 07:00:00,5,104,91,High,Sunday,Clear
2025-02-02 08:00:00,6,197,53,High,Sunday,Clear
2025-02-02 09:00:00,6,88,29,High,Sunday,Clear
2025-02-02 10:00:00,4,97,71,High,Sunday,Clear
2025-02-02 11:00:00,9,119,99,Medium,Sunday,Clear
2025-02-02 12:00:00,1,164,38,Low,Sunday,Cloudy
2025-02-02 13:00:00,2,86,10,Medium,Sunday,Clear
2025-02-02 14:00:00,6,180,34,Low,Sunday,Rainy
2025-02-02 15:00:00,5,126,84,Medium,Sunday,Clear
2025-02-02 16:00:00,2,162,14,Low,Sunday,Rainy
2025-02-02 17:00:00,6,106,30,High,Sunday,Clear
2025-02-02 18:00:00,1,192,54,High,Sunday,Rainy
2025-02-02 19:00:00,7,159,89,Medium,Sunday,Clear
2025-02-02 20:00:00,9,87,38,High,Sunday,Cloudy
2025-02-02 21:00:00,9,81,59,Low,Sunday,Clear
2025-02-02 22:00:00,7,108,97,Medium,Sunday,Clear
2025-02-02 23:00:00,4,96,56,Medium,Sunday,Cloudy
2025-02-03 00:00:00,5,109,19,Low,Monday,Cloudy
2025-02-03 01:00:00,5,156,83,Medium,Monday,Clear
2025-02-03 02:00:00,4,177,157,Low,Monday,Clear
2025-02-03 03:00:00,7,81,1,Low,Monday,Clear
2025-02-03 04:00:00,6,194,53,Low,Monday,Clear
2025-02-03 05:00:00,10,109,72,Low,Monday,Cloudy
2025-02-03 06:00:00,9,126,4,Low,Monday,Clear
2025-02-03 07:00:00,2,174,165,Medium,Monday,Clear
2025-02-03 08:00:00,4,161,102,Medium,Monday,Cloudy
2025-02-03 09:00:00,9,193,89,High,Monday,Clear
2025-02-03 10:00:00,2,85,37,High,Monday,Cloudy
2025-02-03 11:00:00,6,101,60,Medium,Monday,Cloudy
2025-02-03 12:00:00,9,85,23,Medium,Monday,Clear
2025-02-03 13:00:00,1,199,121,Medium,Monday,Clear
2025-02-03 14:00:00,4,168,113,Medium,Monday,Cloudy
2025-02-03 15:00:00,8,185,183,Medium,Monday,Clear
2025-02-03 16:00:00,2,95,77,Medium,Monday,Clear
2025-02-03 17:00:00,8,134,114,High,Monday,Clear
2025-02-03 18:00:00,9,183,160,High,Monday,Clear
2025-02-03 19:00:00,1,187,20,Medium,Monday,Cloudy
2025-02-03 20:00:00,8,184,124,Medium,Monday,Clear
2025-02-03 21:00:00,6,125,28,Medium,Monday,Clear
2025-02-03 22:00:00,10,167,113,Low,Monday,Clear
2025-02-03 23:00:00,10,127,37,Low,Monday,Clear
2025-02-04 00:00:00,7,165,64,Low,Tuesday,Clear
2025-02-04 01:00:00,9,122,101,Low,Tuesday,Rainy
2025-02-04 02:00:00,8,102,81,Medium,Tuesday,Clear
2025-02-04 03:00:00,6,184,80,Low,Tuesday,Clear
2025-02-04 04:00:00,10,112,85,Medium,Tuesday,Rainy
2025-02-04 05:00:00,2,153,73,Low,Tuesday,Clear
2025-02-04 06:00:00,1,184,116,Low,Tuesday,Cloudy
2025-02-04 07:00:00,1,172,107,High,Tuesday,Cloudy
2025-02-04 08:00:00,6,139,66,High,Tuesday,Clear
2025-02-04 09:00:00,7,127,1,High,Tuesday,Cloudy
2025-02-04 10:00:00,4,189,129,High,Tuesday,Clear
2025-02-04 11:00:00,7,108,103,Low,Tuesday,Clear
2025-02-04 12:00:00,2,90,86,Low,Tuesday,Clear
2025-02-04 13:00:00,8,101,20,Low,Tuesday,Clear
2025-02-04 14:00:00,8,155,126,Low,Tuesday,Clear
2025-02-04 15:00:00,1,99,74,Low,Tuesday,Clear
2025-02-04 16:00:00,8,159,137,Medium,Tuesday,Clear
2025-02-04 17:00:00,7,89,4,High,Tuesday,Clear
2025-02-04 18:00:00,1,104,45,High,Tuesday,Cloudy
2025-02-04 19:00:00,5,129,55,High,Tuesday,Clear
2025-02-04 20:00:00,3,130,87,Medium,Tuesday,Clear
2025-02-04 21:00:00,8,132,63,Low,Tuesday,Clear
2025-02-04 22:00:00,6,163,112,Low,Tuesday,Cloudy
2025-02-04 23:00:00,3,94,72,Low,Tuesday,Clear
2025-02-05 00:00:00,9,180,119,Low,Wednesday,Cloudy
2025-02-05 01:00:00,6,111,16,Medium,Wednesday,Clear
2025-02-05 02:00:00,7,150,34,Low,Wednesday,Rainy
2025-02-05 03:00:00,7,181,45,Low,Wednesday,Rainy
2025-02-05 04:00:00,5,109,30,Medium,Wednesday,Clear
2025-02-05 05:00:00,2,180,136,Low,Wednesday,Clear
2025-02-05 06:00:00,6,117,35,Low,Wednesday,Clear
2025-02-05 07:00:00,5,125,58,High,Wednesday,Cloudy
2025-02-05 08:00:00,6,172,23,Medium,Wednesday,Cloudy
2025-02-05 09:00:00,6,160,133,High,Wednesday,Clear
2025-02-05 10:00:00,7,138,99,Medium,Wednesday,Rainy
2025-02-05 11:00:00,4,85,76,Medium,Wednesday,Clear
2025-02-05 12:00:00,9,162,36,Medium,Wednesday,Clear
2025-02-05 13:00:00,2,129,90,Medium,Wednesday,Cloudy
2025-02-05 14:00:00,5,161,148,Low,Wednesday,Rainy
2025-02-05 15:00:00,3,113,99,Low,Wednesday,Clear
2025-02-05 16:00:00,10,170,66,Low,Wednesday,Rainy
2025-02-05 17:00:00,8,167,132,High,Wednesday,Cloudy
2025-02-05 18:00:00,5,186,125,Medium,Wednesday,Rainy
2025-02-05 19:00:00,2,130,35,High,Wednesday,Clear
2025-02-05 20:00:00,9,96,51,Medium,Wednesday,Cloudy
2025-02-05 21:00:00,3,165,18,Low,Wednesday,Clear
2025-02-05 22:00:00,4,125,18,Low,Wednesday,Clear
2025-02-05 23:00:00,4,124,26,Low,Wednesday,Clear
2025-02-06 00:00:00,5,101,58,Low,Thursday,Clear
2025-02-06 01:00:00,2,127,106,Low,Thursday,Rainy
2025-02-06 02:00:00,7,106,33,Medium,Thursday,Clear
2025-02-06 03:00:00,3,126,39,Low,Thursday,Clear
2025-02-06 04:00:00,6,194,83,Medium,Thursday,Clear
2025-02-06 05:00:00,5,187,83,Medium,Thursday,Cloudy
2025-02-06 06:00:00,10,170,4,Low,Thursday,Clear
2025-02-06 07:00:00,2,84,14,High,Thursday,Clear
2025-02-06 08:00:00,6,118,75,Medium,Thursday,Clear
2025-02-06 09:00:00,10,157,101,High,Thursday,Cloudy
2025-02-06 10:00:00,5,153,85,High,Thursday,Cloudy
2025-02-06 11:00:00,6,150,5,Medium,Thursday,Clear
